River,ReleaseSite,Date,Time,UTM_X,UTM_Y,Species,Length,Weight,TagType,TagID,QAQC,TagSize,Ant,Event,FinClip,Mortality,Comments,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895300,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895301,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895302,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895303,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895304,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895305,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895706,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895707,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895708,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895709,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895710,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895711,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895712,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895713,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895714,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895715,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895716,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895717,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895718,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895719,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895720,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895721,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895722,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895723,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895724,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895725,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895726,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895727,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895728,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895729,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895730,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895731,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895732,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895733,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895734,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895735,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895736,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895737,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895738,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895739,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895740,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895741,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895742,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895743,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895744,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895745,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895746,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895747,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895748,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895749,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895750,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895751,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895752,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895753,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895754,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895755,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895756,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895757,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895758,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895759,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895760,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895761,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895762,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895763,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895764,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895765,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895766,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895767,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895768,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895769,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895770,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895771,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895772,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895773,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895774,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895775,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895776,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895777,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895778,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895779,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895780,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895781,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895782,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895783,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895784,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895785,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895786,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895787,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895788,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895789,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895790,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895791,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895792,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895793,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895794,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895795,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895796,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895797,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895798,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895799,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895800,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895801,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895802,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895803,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895804,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,1042895805,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400000,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400001,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400002,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400003,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400004,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400005,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400006,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400007,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400008,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400009,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400010,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400011,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400012,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400013,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400014,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400015,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400016,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400017,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400018,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400019,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400020,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400021,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400022,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400023,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400024,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400025,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400026,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400027,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400028,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400029,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400030,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400031,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400032,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400033,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400034,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400035,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400036,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400037,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400038,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400039,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400040,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400041,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400042,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400043,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400044,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400045,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400046,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400047,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400048,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400049,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400050,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400051,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400052,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400053,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400054,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400055,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400056,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400057,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400058,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400059,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400060,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400061,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400062,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400063,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001400064,,12,Handheld,Release,,0,,
